RowID,Date,Year,IndicatorName,IndicatorValue
Inmates in Orleans Parish Prison (daily)1-29-2014,01/29/2014,2014,Inmates in Orleans Parish Prison (daily),2010
Inmates in Orleans Parish Prison (daily)1-30-2014,01/30/2014,2014,Inmates in Orleans Parish Prison (daily),2072
Inmates in Orleans Parish Prison (daily)1-31-2014,01/31/2014,2014,Inmates in Orleans Parish Prison (daily),2020
Inmates in Orleans Parish Prison (daily)2-1-2014,02/01/2014,2014,Inmates in Orleans Parish Prison (daily),2010
Inmates in Orleans Parish Prison (daily)2-2-2014,02/02/2014,2014,Inmates in Orleans Parish Prison (daily),1998
Inmates in Orleans Parish Prison (daily)2-3-2014,02/03/2014,2014,Inmates in Orleans Parish Prison (daily),2044
Inmates in Orleans Parish Prison (daily)2-4-2014,02/04/2014,2014,Inmates in Orleans Parish Prison (daily),2062
Inmates in Orleans Parish Prison (daily)2-5-2014,02/05/2014,2014,Inmates in Orleans Parish Prison (daily),2045
Inmates in Orleans Parish Prison (daily)2-6-2014,02/06/2014,2014,Inmates in Orleans Parish Prison (daily),2070
Inmates in Orleans Parish Prison (daily)2-7-2014,02/07/2014,2014,Inmates in Orleans Parish Prison (daily),2104
Inmates in Orleans Parish Prison (daily)2-8-2014,02/08/2014,2014,Inmates in Orleans Parish Prison (daily),2047
Inmates in Orleans Parish Prison (daily)2-9-2014,02/09/2014,2014,Inmates in Orleans Parish Prison (daily),2022
Inmates in Orleans Parish Prison (daily)2-10-2014,02/10/2014,2014,Inmates in Orleans Parish Prison (daily),2045
Inmates in Orleans Parish Prison (daily)2-11-2014,02/11/2014,2014,Inmates in Orleans Parish Prison (daily),2040
Inmates in Orleans Parish Prison (daily)2-12-2014,02/12/2014,2014,Inmates in Orleans Parish Prison (daily),1978
Inmates in Orleans Parish Prison (daily)2-13-2014,02/13/2014,2014,Inmates in Orleans Parish Prison (daily),2003
Inmates in Orleans Parish Prison (daily)2-14-2014,02/14/2014,2014,Inmates in Orleans Parish Prison (daily),2035
Inmates in Orleans Parish Prison (daily)2-15-2014,02/15/2014,2014,Inmates in Orleans Parish Prison (daily),2003
Inmates in Orleans Parish Prison (daily)2-16-2014,02/16/2014,2014,Inmates in Orleans Parish Prison (daily),2038
Inmates in Orleans Parish Prison (daily)2-17-2014,02/17/2014,2014,Inmates in Orleans Parish Prison (daily),2082
Inmates in Orleans Parish Prison (daily)2-18-2014,02/18/2014,2014,Inmates in Orleans Parish Prison (daily),2069
Inmates in Orleans Parish Prison (daily)2-19-2014,02/19/2014,2014,Inmates in Orleans Parish Prison (daily),2051
Inmates in Orleans Parish Prison (daily)2-20-2014,02/20/2014,2014,Inmates in Orleans Parish Prison (daily),2032
Inmates in Orleans Parish Prison (daily)2-21-2014,02/21/2014,2014,Inmates in Orleans Parish Prison (daily),2030
Inmates in Orleans Parish Prison (daily)2-22-2014,02/22/2014,2014,Inmates in Orleans Parish Prison (daily),2024
Inmates in Orleans Parish Prison (daily)2-23-2014,02/23/2014,2014,Inmates in Orleans Parish Prison (daily),2054
Inmates in Orleans Parish Prison (daily)2-24-2014,02/24/2014,2014,Inmates in Orleans Parish Prison (daily),2097
Inmates in Orleans Parish Prison (daily)2-25-2014,02/25/2014,2014,Inmates in Orleans Parish Prison (daily),2091
Inmates in Orleans Parish Prison (daily)2-26-2014,02/26/2014,2014,Inmates in Orleans Parish Prison (daily),2023
Inmates in Orleans Parish Prison (daily)2-27-2014,02/27/2014,2014,Inmates in Orleans Parish Prison (daily),2006
Inmates in Orleans Parish Prison (daily)2-28-2014,02/28/2014,2014,Inmates in Orleans Parish Prison (daily),2036
Inmates in Orleans Parish Prison (daily)3-1-2014,03/01/2014,2014,Inmates in Orleans Parish Prison (daily),2016
Inmates in Orleans Parish Prison (daily)3-2-2014,03/02/2014,2014,Inmates in Orleans Parish Prison (daily),2038
Inmates in Orleans Parish Prison (daily)3-3-2014,03/03/2014,2014,Inmates in Orleans Parish Prison (daily),2047
Inmates in Orleans Parish Prison (daily)3-4-2014,03/04/2014,2014,Inmates in Orleans Parish Prison (daily),2011
Inmates in Orleans Parish Prison (daily)3-5-2014,03/05/2014,2014,Inmates in Orleans Parish Prison (daily),2040
Inmates in Orleans Parish Prison (daily)3-6-2014,03/06/2014,2014,Inmates in Orleans Parish Prison (daily),2036
Inmates in Orleans Parish Prison (daily)3-7-2014,03/07/2014,2014,Inmates in Orleans Parish Prison (daily),2014
Inmates in Orleans Parish Prison (daily)3-8-2014,03/08/2014,2014,Inmates in Orleans Parish Prison (daily),1983
Inmates in Orleans Parish Prison (daily)3-9-2014,03/09/2014,2014,Inmates in Orleans Parish Prison (daily),1977
Inmates in Orleans Parish Prison (daily)3-10-2014,03/10/2014,2014,Inmates in Orleans Parish Prison (daily),2046
Inmates in Orleans Parish Prison (daily)3-11-2014,03/11/2014,2014,Inmates in Orleans Parish Prison (daily),2061
Inmates in Orleans Parish Prison (daily)3-12-2014,03/12/2014,2014,Inmates in Orleans Parish Prison (daily),2021
Inmates in Orleans Parish Prison (daily)3-13-2014,03/13/2014,2014,Inmates in Orleans Parish Prison (daily),2042
Inmates in Orleans Parish Prison (daily)3-14-2014,03/14/2014,2014,Inmates in Orleans Parish Prison (daily),2021
Inmates in Orleans Parish Prison (daily)3-15-2014,03/15/2014,2014,Inmates in Orleans Parish Prison (daily),1978
Inmates in Orleans Parish Prison (daily)3-16-2014,03/16/2014,2014,Inmates in Orleans Parish Prison (daily),1986
Inmates in Orleans Parish Prison (daily)3-17-2014,03/17/2014,2014,Inmates in Orleans Parish Prison (daily),2024
Inmates in Orleans Parish Prison (daily)3-18-2014,03/18/2014,2014,Inmates in Orleans Parish Prison (daily),2042
Inmates in Orleans Parish Prison (daily)3-19-2014,03/19/2014,2014,Inmates in Orleans Parish Prison (daily),2031
Inmates in Orleans Parish Prison (daily)3-20-2014,03/20/2014,2014,Inmates in Orleans Parish Prison (daily),2069
Inmates in Orleans Parish Prison (daily)3-21-2014,03/21/2014,2014,Inmates in Orleans Parish Prison (daily),2077
Inmates in Orleans Parish Prison (daily)3-22-2014,03/22/2014,2014,Inmates in Orleans Parish Prison (daily),2051
Inmates in Orleans Parish Prison (daily)3-23-2014,03/23/2014,2014,Inmates in Orleans Parish Prison (daily),2055
Inmates in Orleans Parish Prison (daily)3-24-2014,03/24/2014,2014,Inmates in Orleans Parish Prison (daily),2108
Inmates in Orleans Parish Prison (daily)3-25-2014,03/25/2014,2014,Inmates in Orleans Parish Prison (daily),2167
Inmates in Orleans Parish Prison (daily)3-26-2014,03/26/2014,2014,Inmates in Orleans Parish Prison (daily),2119
Inmates in Orleans Parish Prison (daily)3-27-2014,03/27/2014,2014,Inmates in Orleans Parish Prison (daily),2140
Inmates in Orleans Parish Prison (daily)3-28-2014,03/28/2014,2014,Inmates in Orleans Parish Prison (daily),2121
Inmates in Orleans Parish Prison (daily)3-29-2014,03/29/2014,2014,Inmates in Orleans Parish Prison (daily),2076
Inmates in Orleans Parish Prison (daily)3-30-2014,03/30/2014,2014,Inmates in Orleans Parish Prison (daily),2070
Inmates in Orleans Parish Prison (daily)3-31-2014,03/31/2014,2014,Inmates in Orleans Parish Prison (daily),2104
Inmates in Orleans Parish Prison (daily)4-1-2014,04/01/2014,2014,Inmates in Orleans Parish Prison (daily),2134
Inmates in Orleans Parish Prison (daily)4-2-2014,04/02/2014,2014,Inmates in Orleans Parish Prison (daily),2105
Inmates in Orleans Parish Prison (daily)4-3-2014,04/03/2014,2014,Inmates in Orleans Parish Prison (daily),2117
Inmates in Orleans Parish Prison (daily)4-4-2014,04/04/2014,2014,Inmates in Orleans Parish Prison (daily),2108
Inmates in Orleans Parish Prison (daily)4-5-2014,04/05/2014,2014,Inmates in Orleans Parish Prison (daily),2064
Inmates in Orleans Parish Prison (daily)4-6-2014,04/06/2014,2014,Inmates in Orleans Parish Prison (daily),2067
Inmates in Orleans Parish Prison (daily)4-7-2014,04/07/2014,2014,Inmates in Orleans Parish Prison (daily),2095
Inmates in Orleans Parish Prison (daily)4-8-2014,04/08/2014,2014,Inmates in Orleans Parish Prison (daily),2106
Inmates in Orleans Parish Prison (daily)4-9-2014,04/09/2014,2014,Inmates in Orleans Parish Prison (daily),2051
Inmates in Orleans Parish Prison (daily)4-10-2014,04/10/2014,2014,Inmates in Orleans Parish Prison (daily),2071
Inmates in Orleans Parish Prison (daily)4-11-2014,04/11/2014,2014,Inmates in Orleans Parish Prison (daily),2090
Inmates in Orleans Parish Prison (daily)4-12-2014,04/12/2014,2014,Inmates in Orleans Parish Prison (daily),2095
Inmates in Orleans Parish Prison (daily)4-13-2014,04/13/2014,2014,Inmates in Orleans Parish Prison (daily),2048
Inmates in Orleans Parish Prison (daily)4-14-2014,04/14/2014,2014,Inmates in Orleans Parish Prison (daily),2104
Inmates in Orleans Parish Prison (daily)4-15-2014,04/15/2014,2014,Inmates in Orleans Parish Prison (daily),2123
Inmates in Orleans Parish Prison (daily)4-16-2014,04/16/2014,2014,Inmates in Orleans Parish Prison (daily),2078
Inmates in Orleans Parish Prison (daily)4-17-2014,04/17/2014,2014,Inmates in Orleans Parish Prison (daily),2053
Inmates in Orleans Parish Prison (daily)4-18-2014,04/18/2014,2014,Inmates in Orleans Parish Prison (daily),1999
Inmates in Orleans Parish Prison (daily)4-19-2014,04/19/2014,2014,Inmates in Orleans Parish Prison (daily),1999
Inmates in Orleans Parish Prison (daily)4-20-2014,04/20/2014,2014,Inmates in Orleans Parish Prison (daily),2006
Inmates in Orleans Parish Prison (daily)4-21-2014,04/21/2014,2014,Inmates in Orleans Parish Prison (daily),2052
Inmates in Orleans Parish Prison (daily)4-22-2014,04/22/2014,2014,Inmates in Orleans Parish Prison (daily),2083
Inmates in Orleans Parish Prison (daily)4-23-2014,04/23/2014,2014,Inmates in Orleans Parish Prison (daily),2076
Inmates in Orleans Parish Prison (daily)4-24-2014,04/24/2014,2014,Inmates in Orleans Parish Prison (daily),2081
Inmates in Orleans Parish Prison (daily)4-25-2014,04/25/2014,2014,Inmates in Orleans Parish Prison (daily),2059
Inmates in Orleans Parish Prison (daily)4-26-2014,04/26/2014,2014,Inmates in Orleans Parish Prison (daily),2024
Inmates in Orleans Parish Prison (daily)4-27-2014,04/27/2014,2014,Inmates in Orleans Parish Prison (daily),2031
Inmates in Orleans Parish Prison (daily)4-28-2014,04/28/2014,2014,Inmates in Orleans Parish Prison (daily),2042
Inmates in Orleans Parish Prison (daily)4-29-2014,04/29/2014,2014,Inmates in Orleans Parish Prison (daily),2064
Inmates in Orleans Parish Prison (daily)4-30-2014,04/30/2014,2014,Inmates in Orleans Parish Prison (daily),2054
Inmates in Orleans Parish Prison (daily)5-1-2014,05/01/2014,2014,Inmates in Orleans Parish Prison (daily),2036
Inmates in Orleans Parish Prison (daily)5-2-2014,05/02/2014,2014,Inmates in Orleans Parish Prison (daily),2032
Inmates in Orleans Parish Prison (daily)5-3-2014,05/03/2014,2014,Inmates in Orleans Parish Prison (daily),2015
Inmates in Orleans Parish Prison (daily)5-4-2014,05/04/2014,2014,Inmates in Orleans Parish Prison (daily),2001
Inmates in Orleans Parish Prison (daily)5-5-2014,05/05/2014,2014,Inmates in Orleans Parish Prison (daily),2031
Inmates in Orleans Parish Prison (daily)5-6-2014,05/06/2014,2014,Inmates in Orleans Parish Prison (daily),2061
Inmates in Orleans Parish Prison (daily)5-7-2014,05/07/2014,2014,Inmates in Orleans Parish Prison (daily),2009
Inmates in Orleans Parish Prison (daily)5-8-2014,05/08/2014,2014,Inmates in Orleans Parish Prison (daily),2033
Inmates in Orleans Parish Prison (daily)5-9-2014,05/09/2014,2014,Inmates in Orleans Parish Prison (daily),2029
Inmates in Orleans Parish Prison (daily)5-10-2014,05/10/2014,2014,Inmates in Orleans Parish Prison (daily),1976
Inmates in Orleans Parish Prison (daily)5-11-2014,05/11/2014,2014,Inmates in Orleans Parish Prison (daily),1961
Inmates in Orleans Parish Prison (daily)5-12-2014,05/12/2014,2014,Inmates in Orleans Parish Prison (daily),2014
Inmates in Orleans Parish Prison (daily)5-13-2014,05/13/2014,2014,Inmates in Orleans Parish Prison (daily),2069
Inmates in Orleans Parish Prison (daily)5-14-2014,05/14/2014,2014,Inmates in Orleans Parish Prison (daily),2082
Inmates in Orleans Parish Prison (daily)5-15-2014,05/15/2014,2014,Inmates in Orleans Parish Prison (daily),2078
Inmates in Orleans Parish Prison (daily)5-16-2014,05/16/2014,2014,Inmates in Orleans Parish Prison (daily),2085
Inmates in Orleans Parish Prison (daily)5-17-2014,05/17/2014,2014,Inmates in Orleans Parish Prison (daily),2050
Inmates in Orleans Parish Prison (daily)5-18-2014,05/18/2014,2014,Inmates in Orleans Parish Prison (daily),2026
Inmates in Orleans Parish Prison (daily)5-19-2014,05/19/2014,2014,Inmates in Orleans Parish Prison (daily),2088
Inmates in Orleans Parish Prison (daily)5-20-2014,05/20/2014,2014,Inmates in Orleans Parish Prison (daily),2150
Inmates in Orleans Parish Prison (daily)5-21-2014,05/21/2014,2014,Inmates in Orleans Parish Prison (daily),2099
Inmates in Orleans Parish Prison (daily)5-22-2014,05/22/2014,2014,Inmates in Orleans Parish Prison (daily),2119
Inmates in Orleans Parish Prison (daily)5-23-2014,05/23/2014,2014,Inmates in Orleans Parish Prison (daily),2127
Inmates in Orleans Parish Prison (daily)5-24-2014,05/24/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)5-25-2014,05/25/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)5-26-2014,05/26/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)5-27-2014,05/27/2014,2014,Inmates in Orleans Parish Prison (daily),2128
Inmates in Orleans Parish Prison (daily)5-28-2014,05/28/2014,2014,Inmates in Orleans Parish Prison (daily),2135
Inmates in Orleans Parish Prison (daily)5-29-2014,05/29/2014,2014,Inmates in Orleans Parish Prison (daily),2105
Inmates in Orleans Parish Prison (daily)5-30-2014,05/30/2014,2014,Inmates in Orleans Parish Prison (daily),2084
Inmates in Orleans Parish Prison (daily)5-31-2014,05/31/2014,2014,Inmates in Orleans Parish Prison (daily),2017
Inmates in Orleans Parish Prison (daily)6-1-2014,06/01/2014,2014,Inmates in Orleans Parish Prison (daily),2013
Inmates in Orleans Parish Prison (daily)6-2-2014,06/02/2014,2014,Inmates in Orleans Parish Prison (daily),2055
Inmates in Orleans Parish Prison (daily)6-3-2014,06/03/2014,2014,Inmates in Orleans Parish Prison (daily),2077
Inmates in Orleans Parish Prison (daily)6-4-2014,06/04/2014,2014,Inmates in Orleans Parish Prison (daily),2063
Inmates in Orleans Parish Prison (daily)6-5-2014,06/05/2014,2014,Inmates in Orleans Parish Prison (daily),2088
Inmates in Orleans Parish Prison (daily)6-6-2014,06/06/2014,2014,Inmates in Orleans Parish Prison (daily),2082
Inmates in Orleans Parish Prison (daily)6-7-2014,06/07/2014,2014,Inmates in Orleans Parish Prison (daily),2036
Inmates in Orleans Parish Prison (daily)6-8-2014,06/08/2014,2014,Inmates in Orleans Parish Prison (daily),2034
Inmates in Orleans Parish Prison (daily)6-9-2014,06/09/2014,2014,Inmates in Orleans Parish Prison (daily),2092
Inmates in Orleans Parish Prison (daily)6-10-2014,06/10/2014,2014,Inmates in Orleans Parish Prison (daily),2142
Inmates in Orleans Parish Prison (daily)6-11-2014,06/11/2014,2014,Inmates in Orleans Parish Prison (daily),2099
Inmates in Orleans Parish Prison (daily)6-12-2014,06/12/2014,2014,Inmates in Orleans Parish Prison (daily),2076
Inmates in Orleans Parish Prison (daily)6-13-2014,06/13/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)6-14-2014,06/14/2014,2014,Inmates in Orleans Parish Prison (daily),2046
Inmates in Orleans Parish Prison (daily)6-15-2014,06/15/2014,2014,Inmates in Orleans Parish Prison (daily),2037
Inmates in Orleans Parish Prison (daily)6-16-2014,06/16/2014,2014,Inmates in Orleans Parish Prison (daily),2105
Inmates in Orleans Parish Prison (daily)6-17-2014,06/17/2014,2014,Inmates in Orleans Parish Prison (daily),2160
Inmates in Orleans Parish Prison (daily)6-18-2014,06/18/2014,2014,Inmates in Orleans Parish Prison (daily),2096
Inmates in Orleans Parish Prison (daily)6-19-2014,06/19/2014,2014,Inmates in Orleans Parish Prison (daily),2106
Inmates in Orleans Parish Prison (daily)6-20-2014,06/20/2014,2014,Inmates in Orleans Parish Prison (daily),2088
Inmates in Orleans Parish Prison (daily)6-21-2014,06/21/2014,2014,Inmates in Orleans Parish Prison (daily),2087
Inmates in Orleans Parish Prison (daily)6-22-2014,06/22/2014,2014,Inmates in Orleans Parish Prison (daily),2065
Inmates in Orleans Parish Prison (daily)6-23-2014,06/23/2014,2014,Inmates in Orleans Parish Prison (daily),2121
Inmates in Orleans Parish Prison (daily)6-24-2014,06/24/2014,2014,Inmates in Orleans Parish Prison (daily),2150
Inmates in Orleans Parish Prison (daily)6-25-2014,06/25/2014,2014,Inmates in Orleans Parish Prison (daily),2098
Inmates in Orleans Parish Prison (daily)6-26-2014,06/26/2014,2014,Inmates in Orleans Parish Prison (daily),2084
Inmates in Orleans Parish Prison (daily)6-27-2014,06/27/2014,2014,Inmates in Orleans Parish Prison (daily),2065
Inmates in Orleans Parish Prison (daily)6-28-2014,06/28/2014,2014,Inmates in Orleans Parish Prison (daily),2005
Inmates in Orleans Parish Prison (daily)6-29-2014,06/29/2014,2014,Inmates in Orleans Parish Prison (daily),2009
Inmates in Orleans Parish Prison (daily)6-30-2014,06/30/2014,2014,Inmates in Orleans Parish Prison (daily),2063
Inmates in Orleans Parish Prison (daily)7-1-2014,07/01/2014,2014,Inmates in Orleans Parish Prison (daily),2083
Inmates in Orleans Parish Prison (daily)7-2-2014,07/02/2014,2014,Inmates in Orleans Parish Prison (daily),2023
Inmates in Orleans Parish Prison (daily)7-3-2014,07/03/2014,2014,Inmates in Orleans Parish Prison (daily),2004
Inmates in Orleans Parish Prison (daily)7-4-2014,07/04/2014,2014,Inmates in Orleans Parish Prison (daily),1974
Inmates in Orleans Parish Prison (daily)7-5-2014,07/05/2014,2014,Inmates in Orleans Parish Prison (daily),1974
Inmates in Orleans Parish Prison (daily)7-6-2014,07/06/2014,2014,Inmates in Orleans Parish Prison (daily),2009
Inmates in Orleans Parish Prison (daily)7-7-2014,07/07/2014,2014,Inmates in Orleans Parish Prison (daily),2044
Inmates in Orleans Parish Prison (daily)7-8-2014,07/08/2014,2014,Inmates in Orleans Parish Prison (daily),2021
Inmates in Orleans Parish Prison (daily)7-9-2014,07/09/2014,2014,Inmates in Orleans Parish Prison (daily),2026
Inmates in Orleans Parish Prison (daily)7-10-2014,07/10/2014,2014,Inmates in Orleans Parish Prison (daily),2059
